E, B NB
11/24/2010 10:01:25 AM
Set #2

  TIME    TORQUE   POSITION    POS (ANAT)    VELOCITY
  mSec    FT-LBS    Degrees      Degrees       DEG/SEC
  3850      -4.5       94.4           17        -82.2
  3860      -8.3       95.4           18        -93.9
  3870     -11.1       96.6           19       -122.4
  3880     -10.4       98.0           21       -139.7
  3890     -13.1       99.4           22       -147.2
  3900     -18.3      100.9           23       -149.0
  3910     -25.3      102.4           25       -150.6
  3920     -30.4      103.9           26       -151.7
  3930     -31.1      105.4           28       -152.0
  3940     -28.2      107.0           30       -151.4
  3950     -25.4      108.5           31       -150.9
  3960     -24.8      110.0           33       -150.6
  3970     -26.8      111.5           34       -150.6
  3980     -30.3      113.0           36       -151.2
  3990     -32.5      114.5           37       -151.4
  4000     -32.7      116.0           39       -151.4
  4010     -31.6      117.5           40       -151.2
  4020     -30.3      119.0           42       -150.4
  4030     -29.1      120.5           43       -150.9
  4040     -29.3      122.0           45       -150.4
  4050     -29.7      123.6           46       -150.9
  4060     -30.0      125.1           48       -150.9
  4070     -29.4      126.6           49       -150.9
  4080     -28.8      128.1           51       -150.6
  4090     -28.7      129.6           52       -150.4
  4100     -28.2      131.1           54       -150.6
  4110     -27.8      132.6           55       -150.4
  4120     -27.1      134.1           57       -150.4
  4130     -26.4      135.6           58       -149.8
  4140     -25.6      137.1           60       -149.6
  4150     -25.3      138.6           61       -149.6
  4160     -25.2      140.1           63       -149.6
  4170     -24.8      141.6           64       -149.8
  4180     -24.4      143.1           66       -149.3
  4190     -23.8      144.6           67       -149.6
  4200     -23.1      146.1           69       -149.3
  4210     -22.9      147.6           70       -149.6
  4220     -23.3      149.0           72       -149.3
  4230     -22.7      150.5           73       -149.3
  4240     -22.5      152.0           75       -149.6
  4250     -22.1      153.5           76       -149.0
  4260     -21.3      155.0           78       -149.3
  4270     -21.2      156.5           79       -149.0
  4280     -20.4      158.0           81       -149.3
  4290     -20.1      159.5           82       -149.3
  4300     -19.3      161.0           84       -149.6
  4310     -18.9      162.5           85       -149.0
  4320     -18.6      164.0           87       -149.3
  4330     -16.8      165.5           88       -149.3
  4340     -15.7      167.0           90       -149.0
  4350     -14.1      168.5           91       -149.3
  4360     -12.7      169.9           92       -148.8
  4370     -10.2      171.4           94       -149.6
  4380      -8.7      172.9           95       -149.0
  4390      -6.8      174.4           97       -149.0
  4400      -4.4      175.9           98       -149.0
  4410      -5.6      177.4          100       -156.2
  4420     -14.4      178.5          101       -113.4
  4430     -19.9      179.5          102        -94.7
  4440     -17.7      180.1          103        -57.5
  4450      -9.8      180.6          103        -47.1
  4460      -2.8      181.0          104        -30.0
  4470       0.0      181.3          104        -25.0
  4480       0.0      181.4          104        -16.2
  4490       0.0      181.6          104        -10.3
  4500       0.0      181.7          104         -7.9
  4510      12.1      181.7          104         -6.3
  4520       8.7      181.7          104          2.3
  4530      10.8      181.7          104          5.5
  4540      30.5      181.6          104         10.6
  4550      20.4      181.4          104         22.6
  4560      25.8      181.0          104         34.0
  4570      31.4      180.6          103         48.4
  4580      27.0      179.9          102         64.9
  4590      31.0      179.0          102         80.9
  4600      29.6      178.0          101         98.5
  4610      31.7      176.8           99        116.0
  4620      33.6      175.3           98        143.7
  4630      37.9      173.8           96        147.4
  4640      43.2      172.3           95        149.0
  4650      46.7      170.8           93        150.1
  4660      49.7      169.3           92        150.9
  4670      50.9      167.8           90        150.9
  4680      50.9      166.3           89        151.2
  4690      50.1      164.8           87        151.2
  4700      49.8      163.3           86        151.2
  4710      49.3      161.8           84        150.6
  4720      49.6      160.3           83        150.9
  4730      51.1      158.7           81        150.4
  4740      52.0      157.2           80        150.9
  4750      52.9      155.7           78        151.2
  4760      53.9      154.2           77        151.2
  4770      54.9      152.7           75        151.2
  4780      55.0      151.2           74        151.2
  4790      54.6      149.7           72        150.9
  4800      54.0      148.2           71        150.9
  4810      53.4      146.7           69        150.6
  4820      53.8      145.2           68        150.6
  4830      55.0      143.7           66        150.6
  4840      56.2      142.1           65        151.2
  4850      57.1      140.6           63        150.9
  4860      57.0      139.1           62        151.2
  4870      55.7      137.6           60        150.6
  4880      55.0      136.1           59        150.6
  4890      54.4      134.6           57        150.4
  4900      54.2      133.1           56        150.4
  4910      54.2      131.6           54        150.1
  4920      53.3      130.1           53        150.4
  4930      52.4      128.6           51        150.1
  4940      50.8      127.1           50        149.6
  4950      49.1      125.6           48        149.3
  4960      47.6      124.1           47        149.0
  4970      46.1      122.6           45        149.3
  4980      45.3      121.1           44        149.3
  4990      44.3      119.6           42        149.3
  5000      42.9      118.1           41        149.0
  5010      41.6      116.6           39        148.8
  5020      40.3      115.2           38        148.8
  5030      38.9      113.7           36        148.5
  5040      37.1      112.2           35        148.5
  5050      35.3      110.7           33        148.5
  5060      34.4      109.2           32        148.5
  5070      33.6      107.7           30        148.8
  5080      32.3      106.2           29        148.8
  5090      30.9      104.7           27        148.8
  5100      28.6      103.2           26        148.8
  5110      26.7      101.8           24        148.8
  5120      25.3      100.3           23        148.5
  5130      23.3       98.8           21        148.8
  5140      21.4       97.3           20        148.5
  5150      20.3       95.9           18        133.6
  5160      27.0       94.5           17        114.4
  5170      27.6       93.4           16        107.2
  5180      29.2       92.7           15         72.9
  5190      29.2       92.1           15         59.9
  5200      25.6       91.7           14         40.7
  5210      21.0       91.3           14         29.5
  5220      17.3       91.1           14         18.9
  5230      16.2       90.9           13         14.9
  5240     -17.9       90.8           13          9.8
  5250      15.3       90.7           13          8.7
  5260      15.3       90.7           13          5.8
  5270     -29.9       90.6           13          0.5
  5280      -3.7       90.7           13        -11.9
  5290     -22.5       91.0           14        -29.2
  5300     -14.9       91.4           14        -54.0
  5310      -3.0       92.1           15        -79.3
  5320       0.0       92.9           15        -96.1
  5330       0.0       93.9           16       -106.4
  5340      -0.8       94.9           17       -113.1
  5350     -13.6       96.0           19       -125.6
  5360     -21.8       97.3           20       -133.6
  5370     -23.2       98.7           21       -148.0
  5380     -21.5      100.2           23       -150.1
  5390     -22.0      101.7           24       -150.1
  5400     -25.6      103.2           26       -150.4
  5410     -28.9      104.8           27       -151.4
  5420     -31.1      106.3           29       -151.4
  5430     -30.5      107.8           30       -151.4
  5440     -29.4      109.3           32       -150.9
  5450     -29.0      110.8           33       -150.9
  5460     -29.9      112.3           35       -150.9
  5470     -31.9      113.8           36       -150.9
  5480     -33.2      115.3           38       -151.4
  5490     -34.1      116.9           39       -150.9
  5500     -33.3      118.4           41       -150.9
  5510     -32.0      119.9           42       -150.6
  5520     -31.0      121.4           44       -150.4
  5530     -31.1      122.9           45       -150.9
  5540     -31.7      124.4           47       -150.6
  5550     -31.8      125.9           48       -150.9
  5560     -31.8      127.4           50       -150.4
  5570     -31.3      128.9           51       -150.9
  5580     -30.6      130.4           53       -150.4
  5590     -29.6      131.9           54       -150.4
  5600     -28.7      133.4           56       -150.4
  5610     -28.3      134.9           57       -149.8
  5620     -28.4      136.4           59       -150.1
  5630     -28.0      137.9           60       -149.6
  5640     -27.6      139.4           62       -150.1
  5650     -27.6      140.9           63       -149.8
  5660     -27.0      142.4           65       -149.8
  5670     -26.0      143.9           66       -149.8
  5680     -25.0      145.4           68       -149.3
  5690     -23.8      146.9           69       -149.3
  5700     -23.2      148.4           71       -149.0
  5710     -23.6      149.9           72       -149.3
  5720     -23.5      151.4           74       -149.0
  5730     -22.0      152.9           75       -149.6
  5740     -19.6      154.4           77       -148.8
  5750     -18.1      155.9           78       -148.8
  5760     -17.3      157.4           80       -149.0
  5770     -17.1      158.9           81       -149.0
  5780     -16.1      160.3           83       -149.3
  5790     -14.9      161.8           84       -148.8
  5800     -13.2      163.3           86       -149.0
  5810     -12.0      164.8           87       -148.8
  5820     -11.0      166.3           89       -148.8
  5830     -10.1      167.8           90       -149.0
  5840      -8.6      169.3           92       -149.3
  5850      -6.1      170.8           93       -149.3
  5860      -3.9      172.3           95       -148.5
  5870      -1.3      173.8           96       -149.3
  5880      -0.3      175.2           98       -148.8
  5890       0.0      176.7           99       -133.9
  5900      -6.2      178.1          101       -137.9
  5910     -12.7      179.0          102        -97.1
  5920     -15.2      179.9          102        -79.8
  5930     -10.8      180.4          103        -54.3
  5940      -0.5      180.9          103        -42.3
  5950       0.0      181.1          104        -27.4
  5960       1.2      181.3          104        -17.0
  5970       0.0      181.5          104        -15.4
  5980      15.9      181.6          104        -10.6
  5990      13.4      181.6          104          2.3
  6000      33.0      181.5          104         10.3
  6010      38.9      181.3          104         26.8
  6020      34.8      180.9          103         53.2
  6030      43.3      180.2          103         80.3
  6040      36.8      179.3          102        108.8
  6050      30.8      178.2          101        123.2
  6060      34.1      176.8           99        128.0
  6070      39.9      175.3           98        147.2
  6080      42.1      173.8           96        149.3
  6090      50.6      172.3           95        150.6
  6100      53.8      170.8           93        152.0
  6110      55.4      169.2           92        152.0
  6120      55.5      167.7           90        151.7
  6130      54.1      166.2           89        151.4
  6140      52.1      164.7           87        150.9
  6150      52.5      163.2           86        150.9
  6160      52.4      161.7           84        150.6
  6170      52.7      160.2           83        151.2
  6180      53.2      158.7           81        150.9
  6190      53.7      157.1           80        151.2
  6200      54.6      155.6           78        151.2
  6210      55.5      154.1           77        151.2
  6220      55.4      152.6           75        151.4
  6230      55.3      151.1           74        150.9
  6240      53.6      149.6           72        150.9
  6250      51.9      148.1           71        150.4
  6260      50.0      146.6           69        150.4
  6270      49.1      145.1           68        150.1
  6280      48.9      143.6           66        149.8
  6290      49.3      142.1           65        150.1
  6300      49.7      140.6           63        149.8
  6310      48.6      139.1           62        150.1
  6320      48.0      137.6           60        149.6
  6330      46.7      136.1           59        149.6
  6340      45.5      134.6           57        149.3
  6350      44.3      133.1           56        149.3
  6360      43.6      131.6           54        149.3
  6370      43.3      130.1           53        148.8
  6380      42.6      128.6           51        149.3
  6390      42.0      127.1           50        149.0
  6400      41.2      125.6           48        149.0
  6410      41.0      124.1           47        149.3
  6420      40.7      122.7           45        149.6
  6430      40.2      121.2           44        149.3
  6440      40.0      119.7           42        149.6
  6450      39.1      118.2           41        149.6
  6460      38.3      116.7           39        149.3
  6470      37.6      115.2           38        149.6
  6480      36.7      113.7           36        149.0
  6490      35.0      112.2           35        149.0
  6500      33.7      110.7           33        149.0
  6510      32.3      109.2           32        148.8
  6520      31.6      107.7           30        148.8
  6530      30.3      106.2           29        149.0
  6540      29.7      104.8           27        149.0
  6550      28.1      103.3           26        149.0
  6560      27.2      101.8           24        149.3
  6570      26.4      100.3           23        149.0
  6580      25.0       98.8           21        149.0
  6590      23.4       97.3           20        149.0
  6600      21.6       95.9           18        133.6
  6610      28.0       94.5           17        115.0
  6620      29.1       93.4           16        107.5
  6630      29.7       92.7           15         72.9
  6640      29.3       92.1           15         48.7
  6650      25.1       91.7           14         40.4
  6660      21.0       91.3           14         32.2
  6670      17.8       91.1           14         21.2
  6680      16.2       90.9           13         16.2
  6690     -16.8       90.8           13         10.9
  6700      15.3       90.7           13          7.1
  6710     -15.8       90.7           13          5.0
  6720     -25.9       90.6           13          0.5
  6730      -2.9       90.7           13         -8.7
  6740     -19.6       90.9           13        -22.3
  6750     -20.9       91.3           14        -41.7
  6760      -8.3       92.0           15        -64.4
  6770       0.0       92.8           15        -81.1
  6780       0.0       93.8           16        -92.3
  6790      -4.7       94.9           17       -100.8
  6800     -16.5       96.1           19       -114.2
  6810     -24.7       97.6           20       -144.8
  6820     -27.8       99.1           22       -150.6
  6830     -27.7      100.6           23       -150.9
  6840     -27.9      102.1           25       -150.9
  6850     -28.5      103.6           26       -151.4
  6860     -28.6      105.1           28       -151.2
  6870     -28.8      106.7           29       -151.2
  6880     -28.7      108.2           31       -150.9
  6890     -28.6      109.7           32       -151.2
  6900     -28.4      111.2           34       -150.9
  6910     -28.0      112.7           35       -150.9
  6920     -27.9      114.2           37       -150.6
  6930     -28.1      115.7           38       -150.9
  6940     -27.9      117.2           40       -150.4
  6950     -26.7      118.7           41       -150.4
  6960     -25.0      120.2           43       -150.1
  6970     -24.3      121.7           44       -150.1
  6980     -23.9      123.2           46       -149.8
  6990     -24.2      124.7           47       -149.8
  7000     -23.7      126.2           49       -149.8
  7010     -23.3      127.7           50       -149.8
  7020     -23.2      129.2           52       -149.6
  7030     -23.4      130.7           53       -149.8
  7040     -22.5      132.2           55       -149.6
  7050     -21.2      133.7           56       -149.8
  7060     -20.3      135.2           58       -148.8
  7070     -20.1      136.7           59       -149.3
  7080     -20.5      138.2           61       -148.8
  7090     -20.9      139.7           62       -149.6
  7100     -20.8      141.2           64       -149.6
  7110     -20.2      142.7           65       -149.6
  7120     -19.7      144.2           67       -149.3
  7130     -19.1      145.7           68       -149.0
  7140     -18.7      147.2           70       -149.3
  7150     -18.3      148.7           71       -149.0
  7160     -18.4      150.1           73       -149.3
  7170     -17.5      151.6           74       -149.3
  7180     -16.5      153.1           76       -149.0
  7190     -15.9      154.6           77       -149.3
  7200     -15.1      156.1           79       -148.8
